id_student,code_module,code_presentation,gender,region,highest_education,imd_band,age_band,disability,num_of_prev_attempts,studied_credits,total_clicks_week8,active_days_week8,oucontent_clicks_week8,quiz_clicks_week8,resource_clicks_week8,homepage_clicks_week8,subpage_clicks_week8,glossary_clicks_week8,oucollaborate_clicks_week8,forumng_clicks_week8,label
2595730,DDD,2014B,F,Ireland,Lower Than A Level,40-50%,0-35,N,0,60,1057.0,45.0,212.0,0.0,34.0,257.0,120.0,0.0,2.0,353.0,0
2599201,DDD,2014B,M,North Region,Post Graduate Qualification,,35-55,N,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2608626,DDD,2014B,F,South Region,A Level or Equivalent,,0-35,N,0,60,597.0,34.0,44.0,0.0,53.0,146.0,91.0,0.0,4.0,194.0,1
2609908,DDD,2014B,M,Scotland,A Level or Equivalent,60-70%,0-35,N,0,90,294.0,23.0,43.0,0.0,17.0,84.0,90.0,0.0,0.0,35.0,1
2610581,DDD,2014B,M,West Midlands Region,Lower Than A Level,40-50%,0-35,N,0,60,93.0,5.0,18.0,0.0,6.0,28.0,40.0,0.0,0.0,0.0,0
2611371,DDD,2014B,M,West Midlands Region,Lower Than A Level,20-30%,0-35,Y,1,150,454.0,25.0,26.0,0.0,25.0,136.0,92.0,0.0,9.0,107.0,1
2619496,DDD,2014B,M,South Region,Post Graduate Qualification,90-100%,35-55,N,0,60,203.0,26.0,21.0,0.0,16.0,52.0,44.0,0.0,0.0,30.0,1
2621984,DDD,2014B,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,N,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2623532,DDD,2014B,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,N,0,60,450.0,24.0,160.0,0.0,20.0,104.0,50.0,0.0,0.0,75.0,0
2631092,DDD,2014B,F,South Region,A Level or Equivalent,30-40%,0-35,N,0,90,13.0,1.0,5.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0
2635116,DDD,2014B,M,South East Region,Lower Than A Level,20-30%,0-35,Y,0,60,123.0,11.0,20.0,0.0,1.0,34.0,18.0,0.0,0.0,31.0,0
2636552,DDD,2014B,F,South East Region,Lower Than A Level,80-90%,0-35,Y,0,90,119.0,10.0,11.0,0.0,4.0,33.0,38.0,0.0,0.0,29.0,0
2637219,DDD,2014B,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,N,0,120,1392.0,74.0,45.0,0.0,25.0,549.0,195.0,0.0,0.0,299.0,1
2638464,DDD,2014B,M,London Region,HE Qualification,20-30%,0-35,N,0,60,73.0,6.0,15.0,0.0,5.0,26.0,23.0,0.0,0.0,0.0,0
2639021,DDD,2014B,M,Ireland,Lower Than A Level,10-20,0-35,N,0,60,125.0,12.0,17.0,0.0,0.0,35.0,13.0,0.0,0.0,28.0,0
2640853,DDD,2014B,F,North Region,Lower Than A Level,80-90%,0-35,N,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2643028,DDD,2014B,F,South East Region,A Level or Equivalent,60-70%,0-35,N,0,60,563.0,39.0,51.0,0.0,63.0,172.0,115.0,4.0,9.0,84.0,1
2646737,DDD,2014B,F,South Region,Lower Than A Level,80-90%,0-35,Y,1,120,211.0,23.0,14.0,0.0,7.0,45.0,34.0,0.0,1.0,89.0,0
2648035,DDD,2014B,M,Wales,Lower Than A Level,60-70%,0-35,N,2,120,1245.0,45.0,173.0,0.0,61.0,175.0,517.0,1.0,8.0,153.0,1
2659530,DDD,2014B,F,South West Region,A Level or Equivalent,70-80%,0-35,Y,1,70,491.0,48.0,26.0,0.0,29.0,136.0,102.0,0.0,7.0,135.0,1
2660408,DDD,2014B,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,N,0,60,229.0,19.0,33.0,0.0,26.0,56.0,93.0,0.0,0.0,7.0,1
2661162,DDD,2014B,M,Ireland,HE Qualification,,35-55,N,0,60,658.0,36.0,16.0,0.0,19.0,144.0,132.0,0.0,0.0,271.0,1
2668106,DDD,2014B,M,London Region,A Level or Equivalent,30-40%,0-35,N,0,60,497.0,38.0,68.0,0.0,35.0,149.0,114.0,3.0,7.0,87.0,0
2669736,DDD,2014B,F,East Midlands Region,Lower Than A Level,30-40%,0-35,N,0,60,762.0,36.0,79.0,0.0,40.0,191.0,189.0,10.0,3.0,197.0,1
2669995,DDD,2014B,F,Scotland,HE Qualification,30-40%,0-35,Y,0,60,603.0,34.0,47.0,0.0,46.0,160.0,53.0,0.0,14.0,254.0,1
2675343,DDD,2014B,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,N,0,120,144.0,12.0,15.0,0.0,10.0,31.0,21.0,0.0,0.0,56.0,1
2683696,DDD,2014B,M,South Region,A Level or Equivalent,60-70%,35-55,N,1,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2684847,DDD,2014B,M,North Region,HE Qualification,0-10%,35-55,N,0,70,590.0,47.0,56.0,0.0,24.0,184.0,86.0,0.0,8.0,146.0,1
2685827,DDD,2014B,F,East Midlands Region,Lower Than A Level,50-60%,0-35,N,2,120,556.0,54.0,48.0,0.0,29.0,178.0,82.0,1.0,17.0,135.0,1
2686365,DDD,2014B,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,N,1,120,48.0,6.0,4.0,0.0,2.0,15.0,17.0,0.0,0.0,0.0,0
2686865,DDD,2014B,F,East Anglian Region,Lower Than A Level,30-40%,0-35,Y,2,60,208.0,26.0,16.0,0.0,43.0,74.0,38.0,0.0,0.0,26.0,1
2688692,DDD,2014B,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,N,0,60,161.0,27.0,19.0,0.0,9.0,42.0,44.0,0.0,0.0,29.0,1
2689501,DDD,2014B,F,East Midlands Region,Lower Than A Level,60-70%,0-35,Y,1,60,228.0,23.0,78.0,0.0,13.0,63.0,29.0,0.0,0.0,33.0,0
2692101,DDD,2014B,M,Wales,Lower Than A Level,40-50%,0-35,N,1,90,26.0,5.0,12.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0
2692577,DDD,2014B,M,South Region,Lower Than A Level,80-90%,0-35,N,0,70,527.0,38.0,60.0,0.0,143.0,70.0,148.0,0.0,4.0,29.0,1
2692948,DDD,2014B,F,Ireland,Lower Than A Level,,35-55,N,1,120,30.0,5.0,19.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1
2694886,DDD,2014B,M,Ireland,HE Qualification,,0-35,N,0,60,335.0,22.0,15.0,0.0,20.0,56.0,80.0,2.0,0.0,131.0,1
2696376,DDD,2014B,F,London Region,Lower Than A Level,80-90%,0-35,N,3,210,42.0,5.0,29.0,0.0,2.0,4.0,7.0,0.0,0.0,0.0,0
2698251,DDD,2014B,F,South West Region,A Level or Equivalent,50-60%,0-35,N,0,60,605.0,29.0,116.0,0.0,52.0,158.0,167.0,2.0,1.0,53.0,0
2710343,DDD,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,N,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8462,DDD,2014J,M,London Region,HE Qualification,30-40%,55<=,N,1,60,10.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0,0
25572,DDD,2014J,F,London Region,HE Qualification,10-20,0-35,N,2,150,106.0,19.0,6.0,0.0,12.0,39.0,39.0,0.0,0.0,4.0,0
27417,DDD,2014J,M,South West Region,Lower Than A Level,60-70%,0-35,N,1,60,42.0,7.0,15.0,0.0,3.0,13.0,0.0,10.0,0.0,1.0,0
33387,DDD,2014J,M,Scotland,HE Qualification,10-20,0-35,N,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33681,DDD,2014J,M,South East Region,A Level or Equivalent,50-60%,35-55,Y,3,60,30.0,2.0,0.0,0.0,8.0,6.0,16.0,0.0,0.0,0.0,0
33796,DDD,2014J,M,East Anglian Region,Lower Than A Level,80-90%,35-55,N,2,60,151.0,14.0,40.0,0.0,10.0,32.0,33.0,0.0,0.0,33.0,1
33897,DDD,2014J,M,West Midlands Region,Lower Than A Level,30-40%,0-35,N,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34087,DDD,2014J,M,South East Region,A Level or Equivalent,60-70%,35-55,Y,1,60,72.0,10.0,2.0,0.0,3.0,24.0,4.0,0.0,0.0,38.0,0
36385,DDD,2014J,M,West Midlands Region,Lower Than A Level,70-80%,0-35,Y,1,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39208,DDD,2014J,F,Wales,A Level or Equivalent,90-100%,35-55,N,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46016,DDD,2014J,M,North Western Region,Lower Than A Level,40-50%,0-35,N,0,60,324.0,31.0,35.0,0.0,30.0,101.0,49.0,18.0,0.0,75.0,0
46812,DDD,2014J,F,North Region,Lower Than A Level,0-10%,0-35,Y,1,180,141.0,15.0,16.0,0.0,6.0,43.0,6.0,27.0,0.0,42.0,0
51033,DDD,2014J,F,South Region,A Level or Equivalent,80-90%,0-35,N,0,60,521.0,27.0,28.0,0.0,29.0,120.0,107.0,0.0,9.0,211.0,1
51153,DDD,2014J,F,East Midlands Region,HE Qualification,30-40%,35-55,N,0,60,786.0,40.0,36.0,0.0,72.0,154.0,47.0,9.0,5.0,440.0,1
51253,DDD,2014J,F,North Western Region,Lower Than A Level,40-50%,0-35,N,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51955,DDD,2014J,M,Scotland,A Level or Equivalent,80-90%,0-35,Y,0,60,195.0,28.0,61.0,0.0,16.0,70.0,40.0,0.0,1.0,5.0,0
53632,DDD,2014J,M,Wales,Lower Than A Level,90-100%,0-35,N,2,60,12.0,1.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0
54810,DDD,2014J,M,South Region,HE Qualification,40-50%,0-35,N,1,60,10.0,5.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1
58731,DDD,2014J,F,South West Region,A Level or Equivalent,40-50%,0-35,Y,1,110,51.0,5.0,8.0,0.0,3.0,18.0,14.0,8.0,0.0,0.0,1
63015,DDD,2014J,F,East Anglian Region,Lower Than A Level,70-80%,35-55,N,1,60,411.0,28.0,34.0,0.0,18.0,76.0,68.0,0.0,5.0,197.0,0
63827,DDD,2014J,M,South West Region,Lower Than A Level,40-50%,0-35,N,1,60,80.0,16.0,10.0,0.0,13.0,31.0,15.0,0.0,0.0,0.0,0
68417,DDD,2014J,M,Scotland,Lower Than A Level,70-80%,0-35,N,0,60,549.0,32.0,82.0,0.0,26.0,94.0,64.0,15.0,0.0,262.0,1
69239,DDD,2014J,F,East Midlands Region,Lower Than A Level,50-60%,0-35,Y,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
71676,DDD,2014J,F,East Midlands Region,Lower Than A Level,80-90%,0-35,N,0,60,354.0,34.0,79.0,0.0,17.0,106.0,95.0,0.0,3.0,41.0,1
73019,DDD,2014J,M,Scotland,HE Qualification,50-60%,0-35,N,0,60,180.0,13.0,58.0,0.0,6.0,56.0,2.0,9.0,2.0,46.0,0
73664,DDD,2014J,M,North Western Region,A Level or Equivalent,40-50%,0-35,N,0,120,58.0,12.0,8.0,0.0,6.0,23.0,19.0,2.0,0.0,0.0,0
75309,DDD,2014J,F,East Midlands Region,A Level or Equivalent,50-60%,35-55,N,1,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
75427,DDD,2014J,M,East Midlands Region,Lower Than A Level,20-30%,0-35,N,0,60,458.0,32.0,186.0,0.0,39.0,139.0,75.0,0.0,3.0,0.0,0
76081,DDD,2014J,F,East Midlands Region,Lower Than A Level,60-70%,0-35,Y,1,150,232.0,31.0,15.0,0.0,10.0,107.0,46.0,0.0,2.0,45.0,1
80329,DDD,2014J,M,South Region,Lower Than A Level,80-90%,0-35,N,2,90,355.0,37.0,28.0,0.0,27.0,111.0,73.0,24.0,15.0,65.0,1
80775,DDD,2014J,M,Wales,A Level or Equivalent,50-60%,35-55,N,0,60,253.0,26.0,50.0,0.0,18.0,77.0,26.0,10.0,4.0,58.0,1
83553,DDD,2014J,M,West Midlands Region,Lower Than A Level,30-40%,0-35,N,1,60,309.0,23.0,59.0,0.0,19.0,83.0,25.0,29.0,4.0,87.0,0
88439,DDD,2014J,F,East Anglian Region,HE Qualification,30-40%,0-35,N,0,60,246.0,25.0,27.0,0.0,27.0,87.0,68.0,0.0,1.0,29.0,1
91470,DDD,2014J,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,N,0,60,623.0,42.0,147.0,0.0,39.0,139.0,107.0,2.0,5.0,160.0,1
96874,DDD,2014J,F,South East Region,Lower Than A Level,60-70%,0-35,N,0,90,104.0,19.0,11.0,0.0,4.0,63.0,15.0,0.0,0.0,11.0,0
99075,DDD,2014J,M,South Region,A Level or Equivalent,30-40%,0-35,N,0,60,382.0,34.0,61.0,0.0,40.0,89.0,87.0,0.0,2.0,88.0,0
99609,DDD,2014J,F,South East Region,Lower Than A Level,80-90%,0-35,N,0,70,139.0,11.0,29.0,0.0,6.0,24.0,19.0,0.0,6.0,53.0,0
100561,DDD,2014J,M,East Anglian Region,Lower Than A Level,70-80%,0-35,N,1,60,315.0,33.0,23.0,0.0,5.0,84.0,33.0,0.0,1.0,155.0,0
101187,DDD,2014J,F,London Region,HE Qualification,30-40%,35-55,N,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101279,DDD,2014J,F,Yorkshire Region,A Level or Equivalent,0-10%,35-55,N,0,60,112.0,8.0,25.0,0.0,10.0,32.0,9.0,13.0,2.0,18.0,0
102221,DDD,2014J,F,Scotland,HE Qualification,50-60%,35-55,N,0,60,506.0,23.0,24.0,0.0,15.0,127.0,42.0,0.0,10.0,272.0,1
103891,DDD,2014J,M,South Region,HE Qualification,70-80%,0-35,N,1,90,83.0,6.0,48.0,0.0,0.0,17.0,5.0,2.0,1.0,7.0,0
104215,DDD,2014J,M,Scotland,A Level or Equivalent,0-10%,0-35,N,0,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
104772,DDD,2014J,M,South West Region,A Level or Equivalent,70-80%,35-55,N,1,60,222.0,9.0,149.0,0.0,7.0,46.0,12.0,0.0,0.0,5.0,0
106553,DDD,2014J,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,N,0,60,162.0,22.0,31.0,0.0,12.0,73.0,38.0,0.0,0.0,0.0,1
110524,DDD,2014J,M,Ireland,Lower Than A Level,50-60%,35-55,N,0,60,281.0,30.0,41.0,0.0,25.0,68.0,64.0,0.0,4.0,73.0,1
110640,DDD,2014J,F,East Anglian Region,HE Qualification,70-80%,35-55,N,0,120,950.0,43.0,116.0,0.0,38.0,145.0,123.0,246.0,5.0,258.0,1
111415,DDD,2014J,M,South Region,A Level or Equivalent,50-60%,35-55,N,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
111926,DDD,2014J,M,East Anglian Region,Lower Than A Level,30-40%,0-35,N,2,60,452.0,39.0,56.0,0.0,17.0,151.0,18.0,35.0,9.0,162.0,1
118578,DDD,2014J,F,Scotland,A Level or Equivalent,60-70%,0-35,Y,2,60,387.0,33.0,108.0,0.0,27.0,96.0,105.0,20.0,10.0,2.0,0
123053,DDD,2014J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,N,1,120,192.0,23.0,35.0,0.0,14.0,57.0,34.0,13.0,1.0,36.0,0
123183,DDD,2014J,M,Wales,HE Qualification,50-60%,35-55,N,0,60,984.0,64.0,31.0,0.0,54.0,224.0,135.0,314.0,0.0,208.0,1
123957,DDD,2014J,F,North Western Region,Lower Than A Level,70-80%,0-35,N,1,60,10.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0
124210,DDD,2014J,F,North Western Region,A Level or Equivalent,0-10%,0-35,N,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
124728,DDD,2014J,F,North Western Region,A Level or Equivalent,10-20,35-55,Y,1,60,1417.0,58.0,148.0,0.0,109.0,322.0,161.0,14.0,15.0,626.0,0
125830,DDD,2014J,F,South West Region,HE Qualification,40-50%,35-55,Y,0,120,1337.0,47.0,479.0,0.0,62.0,227.0,99.0,0.0,7.0,433.0,0
129989,DDD,2014J,M,South West Region,A Level or Equivalent,20-30%,0-35,N,0,60,700.0,37.0,37.0,0.0,53.0,126.0,93.0,0.0,7.0,363.0,1
131152,DDD,2014J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,N,0,120,236.0,19.0,25.0,0.0,4.0,65.0,18.0,0.0,0.0,117.0,0
131612,DDD,2014J,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,N,0,60,677.0,41.0,54.0,0.0,13.0,219.0,40.0,27.0,4.0,295.0,1
132157,DDD,2014J,M,London Region,A Level or Equivalent,80-90%,35-55,Y,0,60,211.0,40.0,48.0,0.0,9.0,62.0,14.0,1.0,0.0,75.0,0
132511,DDD,2014J,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,N,0,120,316.0,23.0,44.0,0.0,26.0,89.0,31.0,0.0,1.0,118.0,0
133365,DDD,2014J,F,East Midlands Region,A Level or Equivalent,10-20,35-55,N,0,60,1014.0,50.0,121.0,0.0,74.0,223.0,197.0,34.0,16.0,296.0,1
134243,DDD,2014J,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,N,0,90,851.0,54.0,72.0,0.0,46.0,319.0,63.0,23.0,4.0,303.0,1
134920,DDD,2014J,F,South Region,A Level or Equivalent,50-60%,0-35,N,0,60,156.0,17.0,41.0,0.0,15.0,39.0,32.0,1.0,2.0,23.0,0
135999,DDD,2014J,M,South East Region,A Level or Equivalent,90-100%,0-35,N,0,60,188.0,19.0,15.0,0.0,3.0,82.0,13.0,10.0,4.0,56.0,0
136135,DDD,2014J,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,N,2,90,434.0,27.0,183.0,0.0,24.0,84.0,80.0,19.0,0.0,39.0,1
136793,DDD,2014J,M,Yorkshire Region,HE Qualification,60-70%,0-35,N,1,60,421.0,28.0,120.0,0.0,60.0,74.0,49.0,1.0,5.0,106.0,1
138715,DDD,2014J,M,South East Region,A Level or Equivalent,0-10%,0-35,N,1,60,7.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0
145188,DDD,2014J,M,Wales,Lower Than A Level,30-40%,35-55,N,0,60,26.0,1.0,7.0,0.0,5.0,7.0,6.0,0.0,0.0,0.0,0
145578,DDD,2014J,F,Scotland,HE Qualification,80-90%,0-35,N,0,120,596.0,28.0,52.0,0.0,6.0,222.0,22.0,0.0,8.0,270.0,0
146943,DDD,2014J,F,North Western Region,Lower Than A Level,30-40%,35-55,Y,0,120,684.0,47.0,78.0,0.0,44.0,155.0,86.0,8.0,6.0,299.0,0
147328,DDD,2014J,F,South Region,A Level or Equivalent,80-90%,0-35,N,0,60,512.0,35.0,104.0,0.0,31.0,120.0,82.0,12.0,5.0,143.0,1
147715,DDD,2014J,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,N,0,60,405.0,25.0,61.0,0.0,27.0,124.0,58.0,15.0,1.0,100.0,0
148414,DDD,2014J,M,South West Region,Lower Than A Level,60-70%,0-35,N,1,60,464.0,41.0,89.0,0.0,28.0,148.0,55.0,11.0,0.0,114.0,1
151745,DDD,2014J,M,Scotland,A Level or Equivalent,70-80%,0-35,N,0,90,216.0,20.0,22.0,0.0,12.0,80.0,36.0,10.0,0.0,47.0,1
152320,DDD,2014J,M,South Region,A Level or Equivalent,80-90%,0-35,Y,1,90,200.0,25.0,13.0,0.0,6.0,79.0,38.0,0.0,0.0,63.0,1
153170,DDD,2014J,F,Wales,A Level or Equivalent,0-10%,0-35,Y,0,120,482.0,42.0,154.0,0.0,10.0,150.0,51.0,14.0,1.0,95.0,1
154073,DDD,2014J,M,South East Region,A Level or Equivalent,80-90%,0-35,N,0,90,252.0,21.0,20.0,0.0,28.0,75.0,62.0,10.0,8.0,38.0,0
158575,DDD,2014J,M,South West Region,Lower Than A Level,60-70%,0-35,N,0,60,401.0,31.0,42.0,0.0,64.0,115.0,96.0,18.0,1.0,28.0,0
160181,DDD,2014J,M,East Midlands Region,Lower Than A Level,80-90%,0-35,N,0,60,1701.0,67.0,270.0,0.0,107.0,553.0,219.0,30.0,25.0,440.0,0
162337,DDD,2014J,F,West Midlands Region,Lower Than A Level,30-40%,0-35,N,1,120,442.0,27.0,74.0,0.0,5.0,138.0,32.0,12.0,1.0,176.0,0
163996,DDD,2014J,M,South East Region,Lower Than A Level,10-20,0-35,N,0,90,512.0,51.0,26.0,0.0,2.0,180.0,45.0,3.0,0.0,250.0,0
167945,DDD,2014J,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,N,0,90,335.0,38.0,64.0,0.0,35.0,68.0,38.0,1.0,4.0,111.0,0
168843,DDD,2014J,F,South Region,A Level or Equivalent,80-90%,0-35,N,1,120,333.0,31.0,83.0,0.0,16.0,101.0,54.0,15.0,0.0,55.0,0
169894,DDD,2014J,M,South West Region,HE Qualification,20-30%,0-35,N,3,60,291.0,16.0,25.0,0.0,11.0,58.0,20.0,0.0,0.0,169.0,1
172965,DDD,2014J,M,Scotland,Post Graduate Qualification,60-70%,35-55,N,2,60,429.0,27.0,44.0,0.0,30.0,65.0,144.0,4.0,1.0,125.0,1
175804,DDD,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,N,1,180,121.0,17.0,20.0,0.0,15.0,56.0,23.0,0.0,0.0,0.0,0
177781,DDD,2014J,M,Scotland,HE Qualification,10-20,35-55,N,0,60,252.0,16.0,45.0,0.0,11.0,64.0,33.0,19.0,0.0,72.0,0
184409,DDD,2014J,M,North Region,Lower Than A Level,,35-55,N,0,60,959.0,49.0,19.0,0.0,38.0,218.0,168.0,1.0,4.0,477.0,1
185024,DDD,2014J,F,West Midlands Region,Lower Than A Level,0-10%,0-35,Y,1,60,201.0,14.0,65.0,0.0,3.0,39.0,19.0,25.0,4.0,44.0,0
189143,DDD,2014J,F,South East Region,HE Qualification,90-100%,35-55,N,0,120,183.0,19.0,24.0,0.0,13.0,49.0,26.0,19.0,1.0,47.0,1
190279,DDD,2014J,F,Scotland,Post Graduate Qualification,60-70%,35-55,N,3,60,5221.0,64.0,256.0,0.0,39.0,1591.0,67.0,0.0,12.0,3139.0,1
191732,DDD,2014J,M,North Western Region,Lower Than A Level,80-90%,0-35,N,0,60,74.0,7.0,9.0,0.0,10.0,26.0,9.0,8.0,3.0,6.0,0
192375,DDD,2014J,F,South Region,HE Qualification,60-70%,0-35,N,0,120,887.0,43.0,36.0,0.0,18.0,253.0,67.0,9.0,7.0,484.0,1
202138,DDD,2014J,F,London Region,A Level or Equivalent,40-50%,35-55,N,0,90,260.0,27.0,48.0,0.0,17.0,109.0,31.0,0.0,0.0,50.0,0
202489,DDD,2014J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,N,1,120,527.0,27.0,74.0,0.0,63.0,95.0,171.0,2.0,0.0,103.0,0
203149,DDD,2014J,M,South East Region,Lower Than A Level,20-30%,35-55,N,0,60,210.0,14.0,23.0,0.0,18.0,69.0,47.0,0.0,1.0,43.0,0
204410,DDD,2014J,F,South West Region,Lower Than A Level,90-100%,0-35,N,0,120,825.0,61.0,78.0,0.0,41.0,278.0,109.0,16.0,16.0,261.0,1
204609,DDD,2014J,M,North Western Region,HE Qualification,0-10%,35-55,N,1,60,489.0,42.0,113.0,0.0,7.0,56.0,33.0,11.0,6.0,251.0,1
226895,DDD,2014J,M,South Region,HE Qualification,90-100%,35-55,N,1,150,4.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1
231697,DDD,2014J,M,North Western Region,Lower Than A Level,80-90%,0-35,N,0,60,24.0,3.0,8.0,0.0,4.0,8.0,4.0,0.0,0.0,0.0,0
233868,DDD,2014J,M,South Region,HE Qualification,30-40%,0-35,N,1,60,34.0,4.0,22.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,0
233873,DDD,2014J,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,N,0,60,643.0,16.0,15.0,0.0,576.0,25.0,20.0,1.0,0.0,5.0,1
234552,DDD,2014J,F,North Western Region,Lower Than A Level,20-30%,0-35,N,0,120,1655.0,71.0,183.0,0.0,51.0,506.0,231.0,24.0,23.0,606.0,1
235893,DDD,2014J,M,Scotland,HE Qualification,90-100%,35-55,N,0,100,669.0,49.0,25.0,0.0,37.0,185.0,185.0,1.0,2.0,208.0,1
236017,DDD,2014J,F,London Region,A Level or Equivalent,10-20,0-35,Y,0,120,88.0,12.0,24.0,0.0,5.0,31.0,17.0,0.0,2.0,8.0,0
236150,DDD,2014J,F,Wales,HE Qualification,80-90%,35-55,N,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
240186,DDD,2014J,F,Scotland,HE Qualification,20-30%,0-35,N,0,80,515.0,26.0,67.0,0.0,32.0,103.0,52.0,16.0,2.0,232.0,1
240236,DDD,2014J,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,Y,3,60,225.0,23.0,73.0,0.0,6.0,64.0,61.0,11.0,0.0,2.0,0
241066,DDD,2014J,F,North Region,HE Qualification,,0-35,N,1,60,208.0,13.0,43.0,0.0,18.0,43.0,34.0,15.0,7.0,40.0,1
241769,DDD,2014J,F,South West Region,Lower Than A Level,10-20,0-35,Y,0,60,167.0,17.0,41.0,0.0,8.0,52.0,23.0,0.0,0.0,29.0,0
243025,DDD,2014J,F,Scotland,A Level or Equivalent,60-70%,0-35,Y,0,60,520.0,32.0,98.0,0.0,52.0,104.0,172.0,0.0,6.0,77.0,1
249359,DDD,2014J,M,Scotland,Lower Than A Level,50-60%,0-35,N,0,90,181.0,15.0,23.0,0.0,11.0,32.0,22.0,0.0,0.0,91.0,1
253579,DDD,2014J,M,North Region,A Level or Equivalent,10-20,0-35,N,1,120,222.0,22.0,61.0,0.0,56.0,52.0,17.0,12.0,0.0,17.0,0
256144,DDD,2014J,M,London Region,HE Qualification,40-50%,35-55,N,0,60,695.0,52.0,44.0,0.0,53.0,202.0,225.0,18.0,1.0,111.0,1
258538,DDD,2014J,F,Yorkshire Region,A Level or Equivalent,60-70%,35-55,N,0,60,260.0,21.0,30.0,0.0,24.0,64.0,60.0,0.0,0.0,72.0,1
260077,DDD,2014J,M,Wales,A Level or Equivalent,90-100%,0-35,N,1,60,336.0,31.0,55.0,0.0,20.0,102.0,9.0,0.0,0.0,145.0,1
260639,DDD,2014J,M,South East Region,A Level or Equivalent,60-70%,0-35,Y,2,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
264601,DDD,2014J,F,London Region,A Level or Equivalent,30-40%,0-35,N,3,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
267118,DDD,2014J,F,South West Region,Lower Than A Level,30-40%,0-35,Y,1,90,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
268143,DDD,2014J,M,Scotland,A Level or Equivalent,10-20,35-55,N,1,60,612.0,33.0,73.0,0.0,35.0,142.0,105.0,0.0,0.0,234.0,1
269575,DDD,2014J,F,Scotland,HE Qualification,50-60%,0-35,N,0,60,1064.0,55.0,76.0,0.0,43.0,225.0,139.0,26.0,11.0,517.0,0
